Index          TIME                 V(4)              {V(1)+1.5}              V(6)
2457    4.07630745054e-03    1.46717559055e+01    1.13904450447e+01    1.50000000000e+01    
2458    4.07701616487e-03    1.46718903755e+01    1.14124570433e+01    1.50000000000e+01    
2459    4.07760242962e-03    1.46720012291e+01    1.14305777209e+01    1.50000000000e+01    
2460    4.07809710170e-03    1.46720945004e+01    1.14457965408e+01    1.50000000000e+01    
2461    4.07854230658e-03    1.46721782404e+01    1.14594340265e+01    1.50000000000e+01    
2462    4.07898751146e-03    1.46722617866e+01    1.14730124102e+01    1.50000000000e+01    
2463    4.07943271634e-03    1.46723451438e+01    1.14865302735e+01    1.50000000000e+01    
2464    4.07983340073e-03    1.46724200032e+01    1.14986441980e+01    1.50000000000e+01    
2465    4.08023408512e-03    1.46724947119e+01    1.15107090368e+01    1.50000000000e+01    
2466    4.08063476951e-03    1.46725692716e+01    1.15227264769e+01    1.50000000000e+01    
2467    4.08103545390e-03    1.46726436847e+01    1.15346995072e+01    1.50000000000e+01    
2468    4.08143613829e-03    1.46727183666e+01    1.15466349704e+01    1.50000000000e+01    
2469    4.08148622384e-03    1.46727302658e+01    1.15481260184e+01    1.50000000000e+01    
2470    4.08149839758e-03    1.46727337881e+01    1.15484885300e+01    1.50000000000e+01    
2471    4.08151057132e-03    1.46727377736e+01    1.15488510246e+01    1.50000000000e+01    
2472    4.08153491879e-03    1.46727486119e+01    1.15495775416e+01    1.50000000000e+01    
2473    4.08155579531e-03    1.46727614296e+01    1.15502027344e+01    1.50000000000e+01    
2474    4.08157456923e-03    1.46727752100e+01    1.15507669224e+01    1.50000000000e+01    
2475    4.08159334315e-03    1.46727874207e+01    1.15513323022e+01    1.50000000000e+01    
2476    4.08159568989e-03    1.46727812775e+01    1.15514029439e+01    1.50000000000e+01    
2477    4.08160038337e-03    1.46727272771e+01    1.15515437910e+01    1.50000000000e+01    
2478    4.08160507685e-03    1.46725597959e+01    1.15516834013e+01    1.50000000000e+01    
2479    4.08160977033e-03    1.46725941102e+01    1.15518216926e+01    1.50000000000e+01    
2480    4.08161103830e-03    1.46731170775e+01    1.15518594392e+01    1.50000000000e+01    
2481    4.08161230627e-03    1.46750637091e+01    1.15518985069e+01    1.50000000000e+01    
2482    4.08161247843e-03    1.46756693807e+01    1.15519041327e+01    1.50000000000e+01    
2483    4.08161282275e-03    1.46774574324e+01    1.15519158462e+01    1.50000000000e+01    
2484    4.08161351139e-03    1.46847163695e+01    1.15519433596e+01    1.50000000000e+01    
2485    4.08161413116e-03    1.46942823181e+01    1.15519730873e+01    1.50000000000e+01    
2486    4.08161475094e-03    1.47052473580e+01    1.15520060321e+01    1.50000000000e+01    
2487    4.08161537071e-03    1.47170637086e+01    1.15520406448e+01    1.50000000000e+01    
2488    4.08161599049e-03    1.47295942906e+01    1.15520763122e+01    1.50000000000e+01    
2489    4.08161661026e-03    1.47425740604e+01    1.15521127888e+01    1.50000000000e+01    
2490    4.08161784981e-03    1.47683548725e+01    1.15521865789e+01    1.50000000000e+01    
2491    4.08161908936e-03    1.47932631323e+01    1.15522604022e+01    1.50000000000e+01    
2492    4.08162032891e-03    1.48112739073e+01    1.15523353114e+01    1.50000000000e+01    
2493    4.08162045422e-03    1.48119840644e+01    1.15523430962e+01    1.50000000000e+01    
2494    4.08162070483e-03    1.48119325663e+01    1.15523589314e+01    1.50000000000e+01    
2495    4.08162120604e-03    1.47980727408e+01    1.15523933245e+01    1.50000000000e+01    
2496    4.08162165672e-03    1.47627632127e+01    1.15524286112e+01    1.50000000000e+01    
2497    4.08162205497e-03    1.47079788834e+01    1.15524638168e+01    1.50000000000e+01    
2498    4.08162241339e-03    1.46377508780e+01    1.15524984777e+01    1.50000000000e+01    
2499    4.08162277181e-03    1.45472425604e+01    1.15525352730e+01    1.50000000000e+01    
2500    4.08162313023e-03    1.44367026023e+01    1.15525726805e+01    1.50000000000e+01    
2501    4.08162348865e-03    1.43068405608e+01    1.15526047893e+01    1.50000000000e+01    
2502    4.08162384707e-03    1.41585328687e+01    1.15526038071e+01    1.50000000000e+01    
2503    4.08162420549e-03    1.39923458024e+01    1.15524762447e+01    1.50000000000e+01    
2504    4.08162456391e-03    1.38081297702e+01    1.15520526093e+01    1.50000000000e+01    
2505    4.08162492233e-03    1.36051322043e+01    1.15511537933e+01    1.50000000000e+01    
2506    4.08162528075e-03    1.33817866065e+01    1.15496435921e+01    1.50000000000e+01    
2507    4.08162563917e-03    1.31342423539e+01    1.15474265850e+01    1.50000000000e+01    
2508    4.08162599759e-03    1.28543453648e+01    1.15444361430e+01    1.50000000000e+01    
2509    4.08162632017e-03    1.25651521479e+01    1.15410473237e+01    1.50000000000e+01    
2510    4.08162660398e-03    1.22747810824e+01    1.15375043137e+01    1.50000000000e+01    
2511    4.08162685941e-03    1.19821004023e+01    1.15338631571e+01    1.50000000000e+01    
2512    4.08162711484e-03    1.16597814240e+01    1.15297965809e+01    1.50000000000e+01    
2513    4.08162737027e-03    1.13098927863e+01    1.15253121515e+01    1.50000000000e+01    
2514    4.08162762570e-03    1.09364341471e+01    1.15204209368e+01    1.50000000000e+01    
2515    4.08162788114e-03    1.05445660470e+01    1.15151367852e+01    1.50000000000e+01    
2516    4.08162813657e-03    1.01393725231e+01    1.15094757145e+01    1.50000000000e+01    
2517    4.08162839200e-03    9.72520345641e+00    1.15034553333e+01    1.50000000000e+01    
2518    4.08162864743e-03    9.30560263325e+00    1.14970943355e+01    1.50000000000e+01    
2519    4.08162915829e-03    8.46163916797e+00    1.14834376467e+01    1.50000000000e+01    
2520    4.08162966916e-03    7.62345964947e+00    1.14686510572e+01    1.50000000000e+01    
2521    4.08163018002e-03    6.80305484708e+00    1.14528858772e+01    1.50000000000e+01    
2522    4.08163063980e-03    6.08690085635e+00    1.14379769922e+01    1.50000000000e+01    
2523    4.08163105360e-03    5.46445428881e+00    1.14240594789e+01    1.50000000000e+01    
2524    4.08163146739e-03    4.86592367914e+00    1.14097382331e+01    1.50000000000e+01    
2525    4.08163188119e-03    4.29391778443e+00    1.13950745322e+01    1.50000000000e+01    
2526    4.08163225361e-03    3.80395509703e+00    1.13816314459e+01    1.50000000000e+01    
2527    4.08163262603e-03    3.33975400301e+00    1.13679983376e+01    1.50000000000e+01    
2528    4.08163299845e-03    2.90394305564e+00    1.13542152528e+01    1.50000000000e+01    
2529    4.08163333363e-03    2.53897149392e+00    1.13417157679e+01    1.50000000000e+01    
2530    4.08163363529e-03    2.23625706735e+00    1.13304178718e+01    1.50000000000e+01    
2531    4.08163390678e-03    1.98984072567e+00    1.13202354995e+01    1.50000000000e+01    
2532    4.08163415113e-03    1.78988360799e+00    1.13110823069e+01    1.50000000000e+01    
2533    4.08163439547e-03    1.60662457797e+00    1.13019611151e+01    1.50000000000e+01    
2534    4.08163463981e-03    1.43852220079e+00    1.12928899307e+01    1.50000000000e+01    
2535    4.08163488416e-03    1.29166279506e+00    1.12838854951e+01    1.50000000000e+01    
2536    4.08163510407e-03    1.18046036263e+00    1.12758545251e+01    1.50000000000e+01    
2537    4.08163532398e-03    1.08582367295e+00    1.12679089543e+01    1.50000000000e+01    
2538    4.08163554389e-03    1.00715811011e+00    1.12600600529e+01    1.50000000000e+01    
2539    4.08163576380e-03    9.44311298809e-01    1.12523125651e+01    1.50000000000e+01    
2540    4.08163598371e-03    8.95192213752e-01    1.12446652430e+01    1.50000000000e+01    
2541    4.08163620362e-03    8.56357355131e-01    1.12371123690e+01    1.50000000000e+01    
2542    4.08163642353e-03    8.24214977688e-01    1.12296456518e+01    1.50000000000e+01    
2543    4.08163686335e-03    7.69629927705e-01    1.12149306562e+01    1.50000000000e+01    
2544    4.08163730317e-03    7.20672648284e-01    1.12004596650e+01    1.50000000000e+01    
2545    4.08163774299e-03    6.73678637040e-01    1.11861812166e+01    1.50000000000e+01    
2546    4.08163862263e-03    5.85991461426e-01    1.11580486597e+01    1.50000000000e+01    
2547    4.08163950227e-03    5.07045877488e-01    1.11303341761e+01    1.50000000000e+01    
2548    4.08164038190e-03    4.34539485216e-01    1.11028836448e+01    1.50000000000e+01    
2549    4.08164126154e-03    3.67019966201e-01    1.10755848752e+01    1.50000000000e+01    
2550    4.08164214118e-03    3.03581597454e-01    1.10483569603e+01    1.50000000000e+01    
2551    4.08164302082e-03    2.44141633983e-01    1.10211419210e+01    1.50000000000e+01    
2552    4.08164390046e-03    1.92176235413e-01    1.09938928614e+01    1.50000000000e+01    
2553    4.08164478010e-03    1.56307160657e-01    1.09665512313e+01    1.50000000000e+01    
2554    4.08164565974e-03    1.34931485383e-01    1.09390329905e+01    1.50000000000e+01    
2555    4.08164653938e-03    1.20836579865e-01    1.09112529203e+01    1.50000000000e+01    
2556    4.08164741902e-03    1.10470356577e-01    1.08831588866e+01    1.50000000000e+01    
2557    4.08164829866e-03    1.02236624009e-01    1.08547373860e+01    1.50000000000e+01    
2558    4.08164917830e-03    9.54097340542e-02    1.08260011177e+01    1.50000000000e+01    
2559    4.08165093758e-03    8.43227303104e-02    1.07677157894e+01    1.50000000000e+01    
2560    4.08165269686e-03    7.54232988501e-02    1.07085481719e+01    1.50000000000e+01    
2561    4.08165445613e-03    6.78952689237e-02    1.06487551461e+01    1.50000000000e+01    
2562    4.08165621541e-03    6.13653816813e-02    1.05885512081e+01    1.50000000000e+01    
2563    4.08165797469e-03    5.55478999061e-02    1.05280985381e+01    1.50000000000e+01    
2564    4.08165973397e-03    5.03313659874e-02    1.04675138686e+01    1.50000000000e+01    
2565    4.08166149325e-03    4.55751389929e-02    1.04068785865e+01    1.50000000000e+01    
2566    4.08166325253e-03    4.12507272611e-02    1.03462481286e+01    1.50000000000e+01    
2567    4.08166501181e-03    3.72742340323e-02    1.02856594356e+01    1.50000000000e+01    
2568    4.08166677108e-03    3.36522697827e-02    1.02251364843e+01    1.50000000000e+01    
2569    4.08166853036e-03    3.03286634148e-02    1.01646942229e+01    1.50000000000e+01    
2570    4.08167204892e-03    2.46060857957e-02    1.00440822278e+01    1.50000000000e+01    
2571    4.08167556748e-03    2.00418498746e-02    9.92384372490e+00    1.50000000000e+01    
2572    4.08167908603e-03    1.66242375251e-02    9.80396605632e+00    1.50000000000e+01    
2573    4.08168260459e-03    1.42132242826e-02    9.68441367089e+00    1.50000000000e+01    
2574    4.08168612315e-03    1.26573365403e-02    9.56513903897e+00    1.50000000000e+01    
2575    4.08169316026e-03    1.11379560297e-02    9.32719628676e+00    1.50000000000e+01    
2576    4.08170019738e-03    1.06882783800e-02    9.08978546322e+00    1.50000000000e+01    
2577    4.08170723449e-03    1.05971980225e-02    8.85257887540e+00    1.50000000000e+01    
2578    4.08171427161e-03    1.06619413318e-02    8.61530721050e+00    1.50000000000e+01    
2579    4.08172130872e-03    1.07064352301e-02    8.37782132053e+00    1.50000000000e+01    
2580    4.08172834583e-03    1.07396635343e-02    8.14017351061e+00    1.50000000000e+01    
2581    4.08173538295e-03    1.07328713076e-02    7.90255893310e+00    1.50000000000e+01    
2582    4.08174242006e-03    1.07425357383e-02    7.66515981633e+00    1.50000000000e+01    
2583    4.08174945718e-03    1.07315380962e-02    7.42807350969e+00    1.50000000000e+01    
2584    4.08175649429e-03    1.07402425401e-02    7.19133708427e+00    1.50000000000e+01    
2585    4.08176353141e-03    1.07299578859e-02    6.95496360352e+00    1.50000000000e+01    
2586    4.08177056852e-03    1.07382620087e-02    6.71895893388e+00    1.50000000000e+01    
2587    4.08177760564e-03    1.07284316556e-02    6.48332722597e+00    1.50000000000e+01    
2588    4.08178464275e-03    1.07363443658e-02    6.24807231683e+00    1.50000000000e+01    
2589    4.08179167986e-03    1.07268442414e-02    6.01319817496e+00    1.50000000000e+01    
2590    4.08179871698e-03    1.07344276459e-02    5.77870901465e+00    1.50000000000e+01    
2591    4.08181279121e-03    1.07242379924e-02    5.31090531674e+00    1.50000000000e+01    
2592    4.08182686544e-03    1.07306294393e-02    4.84470362484e+00    1.50000000000e+01    
2593    4.08184093967e-03    1.07203374643e-02    4.38016402978e+00    1.50000000000e+01    
2594    4.08185501389e-03    1.07262802631e-02    3.91737118977e+00    1.50000000000e+01    
2595    4.08186908812e-03    1.07155153804e-02    3.45645987127e+00    1.50000000000e+01    
2596    4.08188316235e-03    1.07202289114e-02    2.99767415288e+00    1.50000000000e+01    
2597    4.08191131081e-03    1.06951427445e-02    2.09119434838e+00    1.50000000000e+01    
2598    4.08191482937e-03    1.06857630482e-02    1.98005387551e+00    1.50000000000e+01    
2599    4.08192186648e-03    1.06215253803e-02    1.76268970256e+00    1.50000000000e+01    
2600    4.08192270154e-03    1.05647661686e-02    1.73833351350e+00    1.50000000000e+01    
2601    4.08192437166e-03    1.03398333501e-02    1.69276986446e+00    1.50000000000e+01    
2602    4.08192771189e-03    9.81237208179e-03    1.62332465551e+00    1.50000000000e+01    
2603    4.08193071810e-03    9.59522650237e-03    1.58380325663e+00    1.50000000000e+01    
2604    4.08193372431e-03    9.53865842474e-03    1.55911430319e+00    1.50000000000e+01    
2605    4.08193673052e-03    9.55822076038e-03    1.54355710974e+00    1.50000000000e+01    
2606    4.08193973673e-03    9.61226342611e-03    1.53354956066e+00    1.50000000000e+01    
2607    4.08194274294e-03    9.66865754669e-03    1.52697378309e+00    1.50000000000e+01    
2608    4.08194875535e-03    9.77056673045e-03    1.51936801837e+00    1.50000000000e+01    
2609    4.08195476777e-03    9.83740240027e-03    1.51591800590e+00    1.50000000000e+01    
2610    4.08196078019e-03    9.87721015789e-03    1.51429331435e+00    1.50000000000e+01    
2611    4.08196679261e-03    9.89600173028e-03    1.51351298775e+00    1.50000000000e+01    
2612    4.08197280503e-03    9.90627566678e-03    1.51313273854e+00    1.50000000000e+01    
2613    4.08197881745e-03    9.91006012285e-03    1.51294618602e+00    1.50000000000e+01    
2614    4.08199084229e-03    9.91391019962e-03    1.51279701656e+00    1.50000000000e+01    
2615    4.08201489196e-03    9.91415117434e-03    1.51275171185e+00    1.50000000000e+01    
2616    4.08203894164e-03    9.91453817777e-03    1.51275472979e+00    1.50000000000e+01    
2617    4.08206299132e-03    9.91408260614e-03    1.51275376066e+00    1.50000000000e+01    
2618    4.08208704099e-03    9.91453536073e-03    1.51275389423e+00    1.50000000000e+01    
2619    4.08213514035e-03    9.91410235513e-03    1.51275475792e+00    1.50000000000e+01    
2620    4.08218323970e-03    9.91452774291e-03    1.51275482306e+00    1.50000000000e+01    
2621    4.08223133905e-03    9.91411257416e-03    1.51275505589e+00    1.50000000000e+01    
2622    4.08232753776e-03    9.91451736981e-03    1.51275457878e+00    1.50000000000e+01    
2623    4.08242373646e-03    9.91411539465e-03    1.51275467976e+00    1.50000000000e+01    
