Index        TIME          {V(2)+1.0}    {I(VPULSE) + 3.0E-3}
3049    1.53738363e-08   1.00000000e+00   3.00190671e-03   
3050    1.53751164e-08   1.00000000e+00   3.00190888e-03   
3051    1.53763966e-08   1.00000000e+00   3.00191105e-03   
3052    1.53777274e-08   1.00000000e+00   3.00191329e-03   
3053    1.53790582e-08   1.00000000e+00   3.00191552e-03   
3054    1.53803891e-08   1.00000000e+00   3.00191774e-03   
3055    1.53830507e-08   1.00000000e+00   3.00192218e-03   
3056    1.53842914e-08   1.00000000e+00   3.00192421e-03   
3057    1.53854081e-08   1.00000000e+00   3.00192603e-03   
3058    1.53864131e-08   1.00000000e+00   3.00192765e-03   
3059    1.53875558e-08   1.00000000e+00   3.00192947e-03   
3060    1.53886985e-08   1.00000000e+00   3.00193126e-03   
3061    1.53900147e-08   1.00000000e+00   3.00193327e-03   
3062    1.53913308e-08   1.00000000e+00   3.00193523e-03   
3063    1.53926470e-08   1.00000000e+00   3.00193715e-03   
3064    1.53941858e-08   1.00000000e+00   3.00193930e-03   
3065    1.53957247e-08   1.00000000e+00   3.00194137e-03   
3066    1.53972635e-08   1.00000000e+00   3.00194335e-03   
3067    1.53989600e-08   1.00000000e+00   3.00194541e-03   
3068    1.54006566e-08   1.00000000e+00   3.00194735e-03   
3069    1.54023531e-08   1.00000000e+00   3.00194916e-03   
3070    1.54041851e-08   1.00000000e+00   3.00195096e-03   
3071    1.54060170e-08   1.00000000e+00   3.00195260e-03   
3072    1.54078490e-08   1.00000000e+00   3.00195407e-03   
3073    1.54098103e-08   1.00000000e+00   3.00195545e-03   
3074    1.54117715e-08   1.00000000e+00   3.00195664e-03   
3075    1.54137328e-08   1.00000000e+00   3.00195762e-03   
3076    1.54158256e-08   1.00000000e+00   3.00195843e-03   
3077    1.54179184e-08   1.00000000e+00   3.00195900e-03   
3078    1.54200113e-08   1.00000000e+00   3.00195934e-03   
3079    1.54222421e-08   1.00000000e+00   3.00195943e-03   
3080    1.54244729e-08   1.00000000e+00   3.00195924e-03   
3081    1.54267037e-08   1.00000000e+00   3.00195878e-03   
3082    1.54290813e-08   1.00000000e+00   3.00195798e-03   
3083    1.54314589e-08   1.00000000e+00   3.00195687e-03   
3084    1.54338365e-08   1.00000000e+00   3.00195545e-03   
3085    1.54363717e-08   1.00000000e+00   3.00195360e-03   
3086    1.54389069e-08   1.00000000e+00   3.00195141e-03   
3087    1.54414421e-08   1.00000000e+00   3.00194889e-03   
3088    1.54441477e-08   1.00000000e+00   3.00194582e-03   
3089    1.54468532e-08   1.00000000e+00   3.00194238e-03   
3090    1.54495587e-08   1.00000000e+00   3.00193859e-03   
3091    1.54524495e-08   1.00000000e+00   3.00193414e-03   
3092    1.54553403e-08   1.00000000e+00   3.00192931e-03   
3093    1.54582310e-08   1.00000000e+00   3.00192409e-03   
3094    1.54613248e-08   1.00000000e+00   3.00191809e-03   
3095    1.54644186e-08   1.00000000e+00   3.00191169e-03   
3096    1.54675124e-08   1.00000000e+00   3.00190491e-03   
3097    1.54708302e-08   1.00000000e+00   3.00189720e-03   
3098    1.54741481e-08   1.00000000e+00   3.00188908e-03   
3099    1.54774659e-08   1.00000000e+00   3.00188057e-03   
3100    1.54810331e-08   1.00000000e+00   3.00187099e-03   
3101    1.54846003e-08   1.00000000e+00   3.00186101e-03   
3102    1.54881675e-08   1.00000000e+00   3.00185064e-03   
3103    1.54920145e-08   1.00000000e+00   3.00183903e-03   
3104    1.54958614e-08   1.00000000e+00   3.00182703e-03   
3105    1.54997084e-08   1.00000000e+00   3.00181467e-03   
3106    1.55038716e-08   1.00000000e+00   3.00180090e-03   
3107    1.55080348e-08   1.00000000e+00   3.00178676e-03   
3108    1.55121979e-08   1.00000000e+00   3.00177228e-03   
3109    1.55205243e-08   1.00000000e+00   3.00174276e-03   
3110    1.55250473e-08   1.00000000e+00   3.00172611e-03   
3111    1.55291179e-08   1.00000000e+00   3.00171090e-03   
3112    1.55327815e-08   1.00000000e+00   3.00169706e-03   
3113    1.55364451e-08   1.00000000e+00   3.00168308e-03   
3114    1.55401087e-08   1.00000000e+00   3.00166899e-03   
3115    1.55474359e-08   1.00000000e+00   3.00164063e-03   
3116    1.55524445e-08   1.00000000e+00   3.00162094e-03   
3117    1.55565356e-08   1.00000000e+00   3.00160479e-03   
3118    1.55606267e-08   1.00000000e+00   3.00158859e-03   
3119    1.55647177e-08   1.00000000e+00   3.00157236e-03   
3120    1.55728999e-08   1.00000000e+00   3.00153994e-03   
3121    1.55773529e-08   1.00000000e+00   3.00152226e-03   
3122    1.55818059e-08   1.00000000e+00   3.00150461e-03   
3123    1.55862589e-08   1.00000000e+00   3.00148701e-03   
3124    1.55907119e-08   1.00000000e+00   3.00146948e-03   
3125    1.55996179e-08   1.00000000e+00   3.00143467e-03   
3126    1.56043015e-08   1.00000000e+00   3.00141653e-03   
3127    1.56089850e-08   1.00000000e+00   3.00139851e-03   
3128    1.56136685e-08   1.00000000e+00   3.00138064e-03   
3129    1.56183520e-08   1.00000000e+00   3.00136293e-03   
3130    1.56277191e-08   1.00000000e+00   3.00132794e-03   
3131    1.56324789e-08   1.00000000e+00   3.00131047e-03   
3132    1.56372388e-08   1.00000000e+00   3.00129319e-03   
3133    1.56419986e-08   1.00000000e+00   3.00127611e-03   
3134    1.56467585e-08   1.00000000e+00   3.00125925e-03   
3135    1.56562782e-08   1.00000000e+00   3.00122607e-03   
3136    1.56610041e-08   1.00000000e+00   3.00120998e-03   
3137    1.56657300e-08   1.00000000e+00   3.00119412e-03   
3138    1.56704560e-08   1.00000000e+00   3.00117848e-03   
3139    1.56751819e-08   1.00000000e+00   3.00116307e-03   
3140    1.56846337e-08   1.00000000e+00   3.00113282e-03   
3141    1.56892825e-08   1.00000000e+00   3.00111835e-03   
3142    1.56939313e-08   1.00000000e+00   3.00110410e-03   
3143    1.56985801e-08   1.00000000e+00   3.00109007e-03   
3144    1.57032289e-08   1.00000000e+00   3.00107627e-03   
3145    1.57125265e-08   1.00000000e+00   3.00104922e-03   
3146    1.57171063e-08   1.00000000e+00   3.00103628e-03   
3147    1.57216861e-08   1.00000000e+00   3.00102356e-03   
3148    1.57262659e-08   1.00000000e+00   3.00101105e-03   
3149    1.57308457e-08   1.00000000e+00   3.00099875e-03   
3150    1.57400053e-08   1.00000000e+00   3.00097465e-03   
3151    1.57445494e-08   1.00000000e+00   3.00096306e-03   
3152    1.57490936e-08   1.00000000e+00   3.00095166e-03   
3153    1.57536377e-08   1.00000000e+00   3.00094046e-03   
3154    1.57581818e-08   1.00000000e+00   3.00092939e-03   
3155    1.57615113e-08   1.00000000e+00   3.00092143e-03   
3156    1.57648409e-08   1.00000000e+00   3.00091357e-03   
3157    1.57715000e-08   1.00000000e+00   3.00089822e-03   
3158    1.57757581e-08   1.00000000e+00   3.00088857e-03   
3159    1.57796855e-08   1.00000000e+00   3.00087981e-03   
3160    1.57836129e-08   1.00000000e+00   3.00087117e-03   
3161    1.57875403e-08   1.00000000e+00   3.00086267e-03   
3162    1.57953950e-08   1.00000000e+00   3.00084595e-03   
3163    1.57997356e-08   1.00000000e+00   3.00083697e-03   
3164    1.58040761e-08   1.00000000e+00   3.00082813e-03   
3165    1.58084167e-08   1.00000000e+00   3.00081944e-03   
3166    1.58127572e-08   1.00000000e+00   3.00081085e-03   
3167    1.58160691e-08   1.00000000e+00   3.00080440e-03   
3168    1.58193810e-08   1.00000000e+00   3.00079803e-03   
3169    1.58260047e-08   1.00000000e+00   3.00078559e-03   
3170    1.58301492e-08   1.00000000e+00   3.00077792e-03   
3171    1.58340059e-08   1.00000000e+00   3.00077089e-03   
3172    1.58378626e-08   1.00000000e+00   3.00076395e-03   
3173    1.58417194e-08   1.00000000e+00   3.00075710e-03   
3174    1.58494329e-08   1.00000000e+00   3.00074364e-03   
3175    1.58537989e-08   1.00000000e+00   3.00073621e-03   
3176    1.58581649e-08   1.00000000e+00   3.00072889e-03   
3177    1.58625310e-08   1.00000000e+00   3.00072167e-03   
3178    1.58712630e-08   1.00000000e+00   3.00070750e-03   
3179    1.58759203e-08   1.00000000e+00   3.00070014e-03   
3180    1.58805776e-08   1.00000000e+00   3.00069289e-03   
3181    1.58852349e-08   1.00000000e+00   3.00068575e-03   
3182    1.58945495e-08   1.00000000e+00   3.00067171e-03   
3183    1.58993989e-08   1.00000000e+00   3.00066459e-03   
3184    1.59042482e-08   1.00000000e+00   3.00065758e-03   
3185    1.59090976e-08   1.00000000e+00   3.00065067e-03   
3186    1.59187963e-08   1.00000000e+00   3.00063706e-03   
3187    1.59247626e-08   1.00000000e+00   3.00062890e-03   
3188    1.59298078e-08   1.00000000e+00   3.00062209e-03   
3189    1.59348530e-08   1.00000000e+00   3.00061536e-03   
3190    1.59398982e-08   1.00000000e+00   3.00060872e-03   
3191    1.59499885e-08   1.00000000e+00   3.00059564e-03   
3192    1.59559682e-08   1.00000000e+00   3.00058808e-03   
3193    1.59612234e-08   1.00000000e+00   3.00058152e-03   
3194    1.59664786e-08   1.00000000e+00   3.00057505e-03   
3195    1.59717339e-08   1.00000000e+00   3.00056866e-03   
3196    1.59822443e-08   1.00000000e+00   3.00055607e-03   
3197    1.59880567e-08   1.00000000e+00   3.00054928e-03   
3198    1.59932880e-08   1.00000000e+00   3.00054324e-03   
3199    1.59985192e-08   1.00000000e+00   3.00053727e-03   
3200    1.60037504e-08   1.00000000e+00   3.00053138e-03   
3201    1.60142128e-08   1.00000000e+00   3.00051975e-03   
3202    1.60198998e-08   1.00000000e+00   3.00051357e-03   
3203    1.60250181e-08   1.00000000e+00   3.00050807e-03   
3204    1.60301364e-08   1.00000000e+00   3.00050263e-03   
3205    1.60352547e-08   1.00000000e+00   3.00049725e-03   
3206    1.60454912e-08   1.00000000e+00   3.00048662e-03   
3207    1.60510807e-08   1.00000000e+00   3.00048093e-03   
3208    1.60561113e-08   1.00000000e+00   3.00047586e-03   
3209    1.60611419e-08   1.00000000e+00   3.00047085e-03   
3210    1.60661724e-08   1.00000000e+00   3.00046588e-03   
3211    1.60762336e-08   1.00000000e+00   3.00045606e-03   
3212    1.60817453e-08   1.00000000e+00   3.00045077e-03   
3213    1.60867058e-08   1.00000000e+00   3.00044606e-03   
3214    1.60916664e-08   1.00000000e+00   3.00044139e-03   
3215    1.60966269e-08   1.00000000e+00   3.00043677e-03   
3216    1.61065480e-08   1.00000000e+00   3.00042762e-03   
3217    1.61119978e-08   1.00000000e+00   3.00042267e-03   
3218    1.61174477e-08   1.00000000e+00   3.00041778e-03   
3219    1.61228975e-08   1.00000000e+00   3.00041293e-03   
3220    1.61337972e-08   1.00000000e+00   3.00040334e-03   
3221    1.61392017e-08   1.00000000e+00   3.00039867e-03   
3222    1.61446061e-08   1.00000000e+00   3.00039404e-03   
3223    1.61500106e-08   1.00000000e+00   3.00038945e-03   
3224    1.61608195e-08   1.00000000e+00   3.00038037e-03   
3225    1.61661894e-08   1.00000000e+00   3.00037593e-03   
3226    1.61715593e-08   1.00000000e+00   3.00037154e-03   
3227    1.61769291e-08   1.00000000e+00   3.00036718e-03   
3228    1.61876689e-08   1.00000000e+00   3.00035857e-03   
3229    1.61930118e-08   1.00000000e+00   3.00035435e-03   
3230    1.61983548e-08   1.00000000e+00   3.00035017e-03   
3231    1.62036978e-08   1.00000000e+00   3.00034602e-03   
3232    1.62143838e-08   1.00000000e+00   3.00033783e-03   
3233    1.62197066e-08   1.00000000e+00   3.00033381e-03   
3234    1.62250295e-08   1.00000000e+00   3.00032983e-03   
3235    1.62303524e-08   1.00000000e+00   3.00032589e-03   
3236    1.62409982e-08   1.00000000e+00   3.00031808e-03   
3237    1.62463071e-08   1.00000000e+00   3.00031425e-03   
3238    1.62516159e-08   1.00000000e+00   3.00031046e-03   
3239    1.62569248e-08   1.00000000e+00   3.00030670e-03   
3240    1.62675426e-08   1.00000000e+00   3.00029927e-03   
3241    1.62728429e-08   1.00000000e+00   3.00029562e-03   
3242    1.62781433e-08   1.00000000e+00   3.00029201e-03   
3243    1.62834437e-08   1.00000000e+00   3.00028843e-03   
3244    1.62940445e-08   1.00000000e+00   3.00028135e-03   
3245    1.62993416e-08   1.00000000e+00   3.00027788e-03   
3246    1.63046386e-08   1.00000000e+00   3.00027443e-03   
3247    1.63099357e-08   1.00000000e+00   3.00027103e-03   
3248    1.63205298e-08   1.00000000e+00   3.00026429e-03   
3249    1.63258285e-08   1.00000000e+00   3.00026098e-03   
3250    1.63311271e-08   1.00000000e+00   3.00025770e-03   
3251    1.63364258e-08   1.00000000e+00   3.00025446e-03   
3252    1.63470231e-08   1.00000000e+00   3.00024805e-03   
3253    1.63523281e-08   1.00000000e+00   3.00024490e-03   
3254    1.63576331e-08   1.00000000e+00   3.00024179e-03   
3255    1.63629382e-08   1.00000000e+00   3.00023871e-03   
3256    1.63735482e-08   1.00000000e+00   3.00023262e-03   
3257    1.63788644e-08   1.00000000e+00   3.00022962e-03   
3258    1.63841806e-08   1.00000000e+00   3.00022666e-03   
3259    1.63894968e-08   1.00000000e+00   3.00022373e-03   
3260    1.64001292e-08   1.00000000e+00   3.00021795e-03   
3261    1.64054614e-08   1.00000000e+00   3.00021511e-03   
3262    1.64107937e-08   1.00000000e+00   3.00021230e-03   
3263    1.64161259e-08   1.00000000e+00   3.00020953e-03   
3264    1.64267903e-08   1.00000000e+00   3.00020404e-03   
3265    1.64321436e-08   1.00000000e+00   3.00020135e-03   
3266    1.64374969e-08   1.00000000e+00   3.00019869e-03   
3267    1.64428502e-08   1.00000000e+00   3.00019605e-03   
3268    1.64535568e-08   1.00000000e+00   3.00019086e-03   
3269    1.64589365e-08   1.00000000e+00   3.00018831e-03   
3270    1.64643162e-08   1.00000000e+00   3.00018579e-03   
3271    1.64696958e-08   1.00000000e+00   3.00018330e-03   
3272    1.64804552e-08   1.00000000e+00   3.00017838e-03   
3273    1.64858669e-08   1.00000000e+00   3.00017597e-03   
3274    1.64912786e-08   1.00000000e+00   3.00017358e-03   
3275    1.64966902e-08   1.00000000e+00   3.00017123e-03   
3276    1.65075136e-08   1.00000000e+00   3.00016658e-03   
3277    1.65129634e-08   1.00000000e+00   3.00016430e-03   
3278    1.65184132e-08   1.00000000e+00   3.00016205e-03   
3279    1.65238630e-08   1.00000000e+00   3.00015982e-03   
3280    1.65347626e-08   1.00000000e+00   3.00015544e-03   
3281    1.65402571e-08   1.00000000e+00   3.00015328e-03   
3282    1.65457516e-08   1.00000000e+00   3.00015116e-03   
3283    1.65512461e-08   1.00000000e+00   3.00014906e-03   
3284    1.65622351e-08   1.00000000e+00   3.00014493e-03   
3285    1.65677815e-08   1.00000000e+00   3.00014289e-03   
3286    1.65733279e-08   1.00000000e+00   3.00014089e-03   
3287    1.65788743e-08   1.00000000e+00   3.00013891e-03   
3288    1.65899671e-08   1.00000000e+00   3.00013501e-03   
3289    1.65955734e-08   1.00000000e+00   3.00013310e-03   
3290    1.66011796e-08   1.00000000e+00   3.00013121e-03   
3291    1.66067858e-08   1.00000000e+00   3.00012934e-03   
3292    1.66179983e-08   1.00000000e+00   3.00012568e-03   
3293    1.66236731e-08   1.00000000e+00   3.00012387e-03   
3294    1.66293479e-08   1.00000000e+00   3.00012209e-03   
3295    1.66350227e-08   1.00000000e+00   3.00012034e-03   
3296    1.66463723e-08   1.00000000e+00   3.00011689e-03   
3297    1.66521254e-08   1.00000000e+00   3.00011519e-03   
3298    1.66578784e-08   1.00000000e+00   3.00011352e-03   
3299    1.66636315e-08   1.00000000e+00   3.00011187e-03   
3300    1.66751376e-08   1.00000000e+00   3.00010863e-03   
3301    1.66809797e-08   1.00000000e+00   3.00010703e-03   
3302    1.66868218e-08   1.00000000e+00   3.00010546e-03   
3303    1.66926640e-08   1.00000000e+00   3.00010391e-03   
3304    1.67043482e-08   1.00000000e+00   3.00010087e-03   
3305    1.67102914e-08   1.00000000e+00   3.00009936e-03   
3306    1.67162347e-08   1.00000000e+00   3.00009788e-03   
3307    1.67221779e-08   1.00000000e+00   3.00009643e-03   
3308    1.67340644e-08   1.00000000e+00   3.00009357e-03   
3309    1.67401223e-08   1.00000000e+00   3.00009216e-03   
3310    1.67461803e-08   1.00000000e+00   3.00009077e-03   
3311    1.67522382e-08   1.00000000e+00   3.00008940e-03   
3312    1.67643540e-08   1.00000000e+00   3.00008672e-03   
3313    1.67705420e-08   1.00000000e+00   3.00008539e-03   
3314    1.67767299e-08   1.00000000e+00   3.00008409e-03   
3315    1.67829178e-08   1.00000000e+00   3.00008280e-03   
3316    1.67952936e-08   1.00000000e+00   3.00008029e-03   
3317    1.68016289e-08   1.00000000e+00   3.00007904e-03   
3318    1.68079641e-08   1.00000000e+00   3.00007781e-03   
3319    1.68142994e-08   1.00000000e+00   3.00007661e-03   
3320    1.68269699e-08   1.00000000e+00   3.00007425e-03   
3321    1.68334723e-08   1.00000000e+00   3.00007307e-03   
3322    1.68399746e-08   1.00000000e+00   3.00007192e-03   
3323    1.68464770e-08   1.00000000e+00   3.00007079e-03   
3324    1.68594818e-08   1.00000000e+00   3.00006858e-03   
3325    1.68661739e-08   1.00000000e+00   3.00006748e-03   
3326    1.68728660e-08   1.00000000e+00   3.00006639e-03   
3327    1.68795582e-08   1.00000000e+00   3.00006533e-03   
3328    1.68929425e-08   1.00000000e+00   3.00006325e-03   
3329    1.68998505e-08   1.00000000e+00   3.00006222e-03   
3330    1.69067586e-08   1.00000000e+00   3.00006120e-03   
3331    1.69136666e-08   1.00000000e+00   3.00006021e-03   
3332    1.69274827e-08   1.00000000e+00   3.00005825e-03   
3333    1.69346370e-08   1.00000000e+00   3.00005728e-03   
3334    1.69417913e-08   1.00000000e+00   3.00005633e-03   
3335    1.69489455e-08   1.00000000e+00   3.00005539e-03   
3336    1.69632541e-08   1.00000000e+00   3.00005356e-03   
3337    1.69706900e-08   1.00000000e+00   3.00005264e-03   
3338    1.69781260e-08   1.00000000e+00   3.00005174e-03   
3339    1.69855619e-08   1.00000000e+00   3.00005086e-03   
3340    1.70004338e-08   1.00000000e+00   3.00004914e-03   
3341    1.70081932e-08   1.00000000e+00   3.00004828e-03   
3342    1.70159526e-08   1.00000000e+00   3.00004743e-03   
3343    1.70237120e-08   1.00000000e+00   3.00004660e-03   
3344    1.70392308e-08   1.00000000e+00   3.00004498e-03   
3345    1.70473633e-08   1.00000000e+00   3.00004417e-03   
3346    1.70554958e-08   1.00000000e+00   3.00004337e-03   
3347    1.70636283e-08   1.00000000e+00   3.00004259e-03   
3348    1.70798933e-08   1.00000000e+00   3.00004107e-03   
