Index        TIME          {V(4)+1.5}          V(6)             V(7)
7365    2.90000190e-03   9.11894516e-01   -5.87775594e-01  1.89999037e-02   
7366    2.90000225e-03   9.11896324e-01   -5.87773815e-01  2.24998797e-02   
7367    2.90000260e-03   9.11898160e-01   -5.87772036e-01  2.59998556e-02   
7368    2.90000295e-03   9.11900033e-01   -5.87770257e-01  2.94998315e-02   
7369    2.90000330e-03   9.11901957e-01   -5.87768478e-01  3.29998075e-02   
7370    2.90000365e-03   9.11903944e-01   -5.87766699e-01  3.64997834e-02   
7371    2.90000400e-03   9.11906012e-01   -5.87764919e-01  3.99997593e-02   
7372    2.90000435e-03   9.11908177e-01   -5.87763140e-01  4.34997353e-02   
7373    2.90000470e-03   9.11910461e-01   -5.87761361e-01  4.69997112e-02   
7374    2.90000505e-03   9.11912886e-01   -5.87759582e-01  5.04996871e-02   
7375    2.90000575e-03   9.11918516e-01   -5.87756024e-01  5.74996390e-02   
7376    2.90000637e-03   9.11924316e-01   -5.87752857e-01  6.37283177e-02   
7377    2.90000700e-03   9.11931100e-01   -5.87749691e-01  6.99569964e-02   
7378    2.90000762e-03   9.11939083e-01   -5.87746525e-01  7.61856751e-02   
7379    2.90000824e-03   9.11948497e-01   -5.87743359e-01  8.24143538e-02   
7380    2.90000886e-03   9.11959595e-01   -5.87740192e-01  8.86430325e-02   
7381    2.90000949e-03   9.11972645e-01   -5.87737026e-01  9.48717111e-02   
7382    2.90001011e-03   9.11987929e-01   -5.87733860e-01  1.01100390e-01   
7383    2.90001073e-03   9.12005748e-01   -5.87730693e-01  1.07329069e-01   
7384    2.90001136e-03   9.12026412e-01   -5.87727527e-01  1.13557747e-01   
7385    2.90001198e-03   9.12050245e-01   -5.87724361e-01  1.19786426e-01   
7386    2.90001260e-03   9.12077581e-01   -5.87721194e-01  1.26015105e-01   
7387    2.90001385e-03   9.12149075e-01   -5.87714862e-01  1.38472462e-01   
7388    2.90001509e-03   9.12240303e-01   -5.87708529e-01  1.50929819e-01   
7389    2.90001634e-03   9.12354249e-01   -5.87702196e-01  1.63387177e-01   
7390    2.90001758e-03   9.12493948e-01   -5.87695863e-01  1.75844534e-01   
7391    2.90001883e-03   9.12662460e-01   -5.87689530e-01  1.88301891e-01   
7392    2.90002008e-03   9.12862855e-01   -5.87683198e-01  2.00759249e-01   
7393    2.90002132e-03   9.13098195e-01   -5.87676865e-01  2.13216606e-01   
7394    2.90002257e-03   9.13371526e-01   -5.87670532e-01  2.25673964e-01   
7395    2.90002381e-03   9.13685865e-01   -5.87664199e-01  2.38131321e-01   
7396    2.90002630e-03   9.14502025e-01   -5.87651533e-01  2.63046036e-01   
7397    2.90002880e-03   9.15528310e-01   -5.87638866e-01  2.87960751e-01   
7398    2.90003129e-03   9.16786446e-01   -5.87626200e-01  3.12875465e-01   
7399    2.90003378e-03   9.18297189e-01   -5.87613533e-01  3.37790180e-01   
7400    2.90003627e-03   9.20080284e-01   -5.87600867e-01  3.62704895e-01   
7401    2.90003876e-03   9.22154438e-01   -5.87588200e-01  3.87619610e-01   
7402    2.90004125e-03   9.24537307e-01   -5.87575533e-01  4.12534324e-01   
7403    2.90004624e-03   9.30662297e-01   -5.87550199e-01  4.62363754e-01   
7404    2.90005122e-03   9.38254324e-01   -5.87524864e-01  5.12193183e-01   
7405    2.90005620e-03   9.47405037e-01   -5.87499528e-01  5.62022613e-01   
7406    2.90006119e-03   9.58190574e-01   -5.87474192e-01  6.11852042e-01   
7407    2.90007115e-03   9.86687299e-01   -5.87423518e-01  7.11510901e-01   
7408    2.90008112e-03   1.02230091e+00   -5.87372842e-01  8.11169761e-01   
7409    2.90009108e-03   1.06505543e+00   -5.87322163e-01  9.10828620e-01   
7410    2.90010000e-03   1.10895345e+00   -5.87276816e-01  1.00000000e-00   
7411    2.90010997e-03   1.16404412e+00   -5.87226133e-01  1.00000000e+00   
7412    2.90011652e-03   1.20246538e+00   -5.87192804e-01  1.00000000e+00   
7413    2.90012307e-03   1.24261164e+00   -5.87159474e-01  1.00000000e+00   
7414    2.90012853e-03   1.27696415e+00   -5.87131715e-01  1.00000000e+00   
7415    2.90013023e-03   1.28771942e+00   -5.87123088e-01  1.00000000e+00   
7416    2.90013192e-03   1.29854642e+00   -5.87114462e-01  1.00000000e+00   
7417    2.90013362e-03   1.30943679e+00   -5.87105835e-01  1.00000000e+00   
7418    2.90013701e-03   1.33140604e+00   -5.87088582e-01  1.00000000e+00   
7419    2.90014040e-03   1.35350101e+00   -5.87071328e-01  1.00000000e+00   
7420    2.90014379e-03   1.37566153e+00   -5.87054074e-01  1.00000000e+00   
7421    2.90014719e-03   1.39783021e+00   -5.87036820e-01  1.00000000e+00   
7422    2.90015397e-03   1.44178890e+00   -5.87002311e-01  1.00000000e+00   
7423    2.90016076e-03   1.48500576e+00   -5.86967801e-01  1.00000000e+00   
7424    2.90016524e-03   1.51312368e+00   -5.86945012e-01  1.00000000e+00   
7425    2.90016971e-03   1.54073615e+00   -5.86922223e-01  1.00000000e+00   
7426    2.90017374e-03   1.56506406e+00   -5.86901762e-01  1.00000000e+00   
7427    2.90017776e-03   1.58887612e+00   -5.86881300e-01  1.00000000e+00   
7428    2.90018178e-03   1.61212624e+00   -5.86860837e-01  1.00000000e+00   
7429    2.90018983e-03   1.65608932e+00   -5.86819911e-01  1.00000000e+00   
7430    2.90019787e-03   1.69729814e+00   -5.86778984e-01  1.00000000e+00   
7431    2.90020591e-03   1.73560102e+00   -5.86738055e-01  1.00000000e+00   
7432    2.90021396e-03   1.77090472e+00   -5.86697124e-01  1.00000000e+00   
7433    2.90021686e-03   1.78323921e+00   -5.86682368e-01  1.00000000e+00   
7434    2.90021976e-03   1.79517794e+00   -5.86667611e-01  1.00000000e+00   
7435    2.90022266e-03   1.80671924e+00   -5.86652854e-01  1.00000000e+00   
7436    2.90022846e-03   1.82821139e+00   -5.86623339e-01  1.00000000e+00   
7437    2.90023426e-03   1.84812353e+00   -5.86593823e-01  1.00000000e+00   
7438    2.90024006e-03   1.86647618e+00   -5.86564307e-01  1.00000000e+00   
7439    2.90024586e-03   1.88329870e+00   -5.86534790e-01  1.00000000e+00   
7440    2.90025166e-03   1.89862822e+00   -5.86505272e-01  1.00000000e+00   
7441    2.90025746e-03   1.91250861e+00   -5.86475753e-01  1.00000000e+00   
7442    2.90026906e-03   1.93490154e+00   -5.86416714e-01  1.00000000e+00   
7443    2.90027904e-03   1.95049085e+00   -5.86365943e-01  1.00000000e+00   
7444    2.90028901e-03   1.96273561e+00   -5.86315170e-01  1.00000000e+00   
7445    2.90029899e-03   1.97196751e+00   -5.86264394e-01  1.00000000e+00   
7446    2.90030896e-03   1.97852001e+00   -5.86213617e-01  1.00000000e+00   
7447    2.90031685e-03   1.98218802e+00   -5.86173486e-01  1.00000000e+00   
7448    2.90032363e-03   1.98432784e+00   -5.86138965e-01  1.00000000e+00   
7449    2.90032684e-03   1.98512333e+00   -5.86122642e-01  1.00000000e+00   
7450    2.90032792e-03   1.98536879e+00   -5.86117102e-01  1.00000000e+00   
7451    2.90032901e-03   1.98559016e+00   -5.86111562e-01  1.00000000e+00   
7452    2.90033010e-03   1.98578787e+00   -5.86106023e-01  1.00000000e+00   
7453    2.90033228e-03   1.98609188e+00   -5.86094943e-01  1.00000000e+00   
7454    2.90033445e-03   1.98630774e+00   -5.86083863e-01  1.00000000e+00   
7455    2.90033663e-03   1.98643866e+00   -5.86072784e-01  1.00000000e+00   
7456    2.90033881e-03   1.98648782e+00   -5.86061704e-01  1.00000000e+00   
7457    2.90034098e-03   1.98645836e+00   -5.86050624e-01  1.00000000e+00   
7458    2.90034229e-03   1.98641286e+00   -5.86043958e-01  1.00000000e+00   
7459    2.90034360e-03   1.98634025e+00   -5.86037292e-01  1.00000000e+00   
7460    2.90034491e-03   1.98624122e+00   -5.86030626e-01  1.00000000e+00   
7461    2.90034753e-03   1.98594267e+00   -5.86017294e-01  1.00000000e+00   
7462    2.90035015e-03   1.98554882e+00   -5.86003961e-01  1.00000000e+00   
7463    2.90035277e-03   1.98506472e+00   -5.85990629e-01  1.00000000e+00   
7464    2.90035538e-03   1.98449536e+00   -5.85977296e-01  1.00000000e+00   
7465    2.90035800e-03   1.98384559e+00   -5.85963964e-01  1.00000000e+00   
7466    2.90036324e-03   1.98226168e+00   -5.85937298e-01  1.00000000e+00   
7467    2.90036848e-03   1.98042884e+00   -5.85910631e-01  1.00000000e+00   
7468    2.90037372e-03   1.97838070e+00   -5.85883964e-01  1.00000000e+00   
7469    2.90037895e-03   1.97614905e+00   -5.85857296e-01  1.00000000e+00   
7470    2.90038419e-03   1.97376383e+00   -5.85830627e-01  1.00000000e+00   
7471    2.90038943e-03   1.97125310e+00   -5.85803958e-01  1.00000000e+00   
7472    2.90039466e-03   1.96864310e+00   -5.85777288e-01  1.00000000e+00   
7473    2.90039990e-03   1.96595819e+00   -5.85750618e-01  1.00000000e+00   
7474    2.90040514e-03   1.96322095e+00   -5.85723947e-01  1.00000000e+00   
7475    2.90041561e-03   1.95769024e+00   -5.85670603e-01  1.00000000e+00   
7476    2.90042609e-03   1.95223041e+00   -5.85617256e-01  1.00000000e+00   
7477    2.90043656e-03   1.94694459e+00   -5.85563907e-01  1.00000000e+00   
7478    2.90044704e-03   1.94191403e+00   -5.85510556e-01  1.00000000e+00   
7479    2.90045751e-03   1.93720022e+00   -5.85457201e-01  1.00000000e+00   
7480    2.90046799e-03   1.93284713e+00   -5.85403845e-01  1.00000000e+00   
7481    2.90047846e-03   1.92888336e+00   -5.85350485e-01  1.00000000e+00   
7482    2.90049941e-03   1.92256045e+00   -5.85243759e-01  1.00000000e+00   
7483    2.90052036e-03   1.91776362e+00   -5.85137023e-01  1.00000000e+00   
7484    2.90054131e-03   1.91433477e+00   -5.85030277e-01  1.00000000e+00   
7485    2.90055919e-03   1.91228114e+00   -5.84939136e-01  1.00000000e+00   
7486    2.90057365e-03   1.91112088e+00   -5.84865440e-01  1.00000000e+00   
7487    2.90058546e-03   1.91046733e+00   -5.84805260e-01  1.00000000e+00   
7488    2.90059505e-03   1.91010906e+00   -5.84756372e-01  1.00000000e+00   
7489    2.90060279e-03   1.90992141e+00   -5.84716953e-01  1.00000000e+00   
7490    2.90060688e-03   1.90984887e+00   -5.84696109e-01  1.00000000e+00   
7491    2.90060973e-03   1.90981072e+00   -5.84681576e-01  1.00000000e+00   
7492    2.90061258e-03   1.90978447e+00   -5.84667043e-01  1.00000000e+00   
7493    2.90061543e-03   1.90976958e+00   -5.84652509e-01  1.00000000e+00   
7494    2.90061828e-03   1.90976554e+00   -5.84637975e-01  1.00000000e+00   
7495    2.90062113e-03   1.90977181e+00   -5.84623441e-01  1.00000000e+00   
7496    2.90062398e-03   1.90978790e+00   -5.84608907e-01  1.00000000e+00   
7497    2.90062683e-03   1.90981330e+00   -5.84594373e-01  1.00000000e+00   
7498    2.90062969e-03   1.90984751e+00   -5.84579838e-01  1.00000000e+00   
7499    2.90063254e-03   1.90989007e+00   -5.84565304e-01  1.00000000e+00   
7500    2.90063539e-03   1.90994049e+00   -5.84550769e-01  1.00000000e+00   
7501    2.90064109e-03   1.91006915e+00   -5.84521698e-01  1.00000000e+00   
7502    2.90064679e-03   1.91022219e+00   -5.84492627e-01  1.00000000e+00   
7503    2.90065250e-03   1.91039632e+00   -5.84463555e-01  1.00000000e+00   
7504    2.90065820e-03   1.91058847e+00   -5.84434483e-01  1.00000000e+00   
7505    2.90066390e-03   1.91079572e+00   -5.84405409e-01  1.00000000e+00   
7506    2.90066960e-03   1.91101536e+00   -5.84376335e-01  1.00000000e+00   
7507    2.90067530e-03   1.91124485e+00   -5.84347261e-01  1.00000000e+00   
7508    2.90068101e-03   1.91148185e+00   -5.84318185e-01  1.00000000e+00   
7509    2.90068671e-03   1.91172420e+00   -5.84289109e-01  1.00000000e+00   
7510    2.90069811e-03   1.91221576e+00   -5.84230954e-01  1.00000000e+00   
7511    2.90070952e-03   1.91270228e+00   -5.84172796e-01  1.00000000e+00   
7512    2.90072092e-03   1.91317425e+00   -5.84114635e-01  1.00000000e+00   
7513    2.90073233e-03   1.91362435e+00   -5.84056471e-01  1.00000000e+00   
7514    2.90074373e-03   1.91404717e+00   -5.83998304e-01  1.00000000e+00   
7515    2.90075514e-03   1.91443904e+00   -5.83940134e-01  1.00000000e+00   
7516    2.90077795e-03   1.91508940e+00   -5.83823785e-01  1.00000000e+00   
7517    2.90080076e-03   1.91561072e+00   -5.83707424e-01  1.00000000e+00   
7518    2.90082357e-03   1.91601598e+00   -5.83591052e-01  1.00000000e+00   
7519    2.90084637e-03   1.91632280e+00   -5.83474667e-01  1.00000000e+00   
7520    2.90086604e-03   1.91652650e+00   -5.83374319e-01  1.00000000e+00   
7521    2.90088570e-03   1.91668172e+00   -5.83273963e-01  1.00000000e+00   
7522    2.90090146e-03   1.91678103e+00   -5.83193526e-01  1.00000000e+00   
7523    2.90091722e-03   1.91686087e+00   -5.83113083e-01  1.00000000e+00   
7524    2.90093298e-03   1.91692621e+00   -5.83032634e-01  1.00000000e+00   
7525    2.90094874e-03   1.91698142e+00   -5.82952180e-01  1.00000000e+00   
7526    2.90096450e-03   1.91703017e+00   -5.82871720e-01  1.00000000e+00   
7527    2.90098026e-03   1.91707547e+00   -5.82791254e-01  1.00000000e+00   
7528    2.90099602e-03   1.91711971e+00   -5.82710783e-01  1.00000000e+00   
7529    2.90101178e-03   1.91716473e+00   -5.82630306e-01  1.00000000e+00   
7530    2.90102754e-03   1.91721184e+00   -5.82549823e-01  1.00000000e+00   
7531    2.90104330e-03   1.91726194e+00   -5.82469334e-01  1.00000000e+00   
7532    2.90107482e-03   1.91737659e+00   -5.82308340e-01  1.00000000e+00   
7533    2.90110634e-03   1.91750521e+00   -5.82147323e-01  1.00000000e+00   
7534    2.90116938e-03   1.91780019e+00   -5.81825220e-01  1.00000000e+00   
7535    2.90121787e-03   1.91804097e+00   -5.81577448e-01  1.00000000e+00   
7536    2.90126635e-03   1.91828908e+00   -5.81329621e-01  1.00000000e+00   
7537    2.90131483e-03   1.91854016e+00   -5.81081741e-01  1.00000000e+00   
7538    2.90136331e-03   1.91879175e+00   -5.80833807e-01  1.00000000e+00   
7539    2.90146027e-03   1.91929216e+00   -5.80337776e-01  1.00000000e+00   
7540    2.90165419e-03   1.92028676e+00   -5.79345070e-01  1.00000000e+00   
7541    2.90204203e-03   1.92227428e+00   -5.77357078e-01  1.00000000e+00   
7542    2.90242988e-03   1.92426480e+00   -5.75365658e-01  1.00000000e+00   
7543    2.90320557e-03   1.92825655e+00   -5.71372578e-01  1.00000000e+00   
7544    2.90475695e-03   1.93628075e+00   -5.63345798e-01  1.00000000e+00   
7545    2.90785970e-03   1.95248903e+00   -5.47132426e-01  1.00000000e+00   
7546    2.91406522e-03   1.98552347e+00   -5.14088109e-01  1.00000000e+00   
7547    2.92406522e-03   2.04037955e+00   -4.59215898e-01  1.00000000e+00   
7548    2.93406522e-03   2.09704619e+00   -4.02531372e-01  1.00000000e+00   
7549    2.94406522e-03   2.15530338e+00   -3.44258238e-01  1.00000000e+00   
7550    2.95010000e-03   2.19113124e+00   -3.08419367e-01  1.00000000e+00   
7551    2.95010050e-03   2.19113420e+00   -3.08416379e-01  9.95000000e-01   
7552    2.95010085e-03   2.19113630e+00   -3.08414267e-01  9.91467730e-01   
7553    2.95010121e-03   2.19113839e+00   -3.08412156e-01  9.87935459e-01   
7554    2.95010156e-03   2.19114047e+00   -3.08410045e-01  9.84403189e-01   
7555    2.95010191e-03   2.19114253e+00   -3.08407934e-01  9.80870918e-01   
7556    2.95010227e-03   2.19114458e+00   -3.08405823e-01  9.77338648e-01   
7557    2.95010255e-03   2.19114622e+00   -3.08404109e-01  9.74471821e-01   
7558    2.95010284e-03   2.19114784e+00   -3.08402396e-01  9.71604995e-01   
7559    2.95010313e-03   2.19114943e+00   -3.08400682e-01  9.68738168e-01   
7560    2.95010341e-03   2.19115099e+00   -3.08398969e-01  9.65871342e-01   
7561    2.95010370e-03   2.19115250e+00   -3.08397255e-01  9.63004515e-01   
7562    2.95010399e-03   2.19115395e+00   -3.08395542e-01  9.60137689e-01   
7563    2.95010427e-03   2.19115535e+00   -3.08393828e-01  9.57270862e-01   
7564    2.95010456e-03   2.19115667e+00   -3.08392115e-01  9.54404036e-01   
7565    2.95010485e-03   2.19115791e+00   -3.08390401e-01  9.51537209e-01   
7566    2.95010513e-03   2.19115905e+00   -3.08388688e-01  9.48670383e-01   
7567    2.95010542e-03   2.19116008e+00   -3.08386974e-01  9.45803556e-01   
7568    2.95010571e-03   2.19116099e+00   -3.08385261e-01  9.42936730e-01   
7569    2.95010599e-03   2.19116175e+00   -3.08383547e-01  9.40069904e-01   
7570    2.95010628e-03   2.19116235e+00   -3.08381834e-01  9.37203077e-01   
7571    2.95010657e-03   2.19116278e+00   -3.08380120e-01  9.34336251e-01   
7572    2.95010685e-03   2.19116302e+00   -3.08378407e-01  9.31469424e-01   
7573    2.95010714e-03   2.19116304e+00   -3.08376693e-01  9.28602598e-01   
7574    2.95010743e-03   2.19116283e+00   -3.08374980e-01  9.25735771e-01   
7575    2.95010800e-03   2.19116129e+00   -3.08371553e-01  9.20002118e-01   
7576    2.95010857e-03   2.19115845e+00   -3.08368126e-01  9.14268465e-01   
7577    2.95010915e-03   2.19115410e+00   -3.08364699e-01  9.08534812e-01   
7578    2.95010972e-03   2.19114802e+00   -3.08361272e-01  9.02801159e-01   
7579    2.95011029e-03   2.19114000e+00   -3.08357845e-01  8.97067506e-01   
7580    2.95011087e-03   2.19112979e+00   -3.08354418e-01  8.91333853e-01   
7581    2.95011144e-03   2.19111715e+00   -3.08350991e-01  8.85600200e-01   
7582    2.95011201e-03   2.19110182e+00   -3.08347564e-01  8.79866548e-01   
7583    2.95011259e-03   2.19108355e+00   -3.08344137e-01  8.74132895e-01   
7584    2.95011373e-03   2.19103301e+00   -3.08337283e-01  8.62665589e-01   
7585    2.95011488e-03   2.19096621e+00   -3.08330429e-01  8.51198283e-01   
7586    2.95011603e-03   2.19088083e+00   -3.08323574e-01  8.39730977e-01   
7587    2.95011717e-03   2.19077449e+00   -3.08316720e-01  8.28263671e-01   
7588    2.95011832e-03   2.19064482e+00   -3.08309866e-01  8.16796365e-01   
7589    2.95011947e-03   2.19048940e+00   -3.08303012e-01  8.05329059e-01   
7590    2.95012061e-03   2.19030583e+00   -3.08296158e-01  7.93861753e-01   
7591    2.95012176e-03   2.19009173e+00   -3.08289304e-01  7.82394447e-01   
7592    2.95012291e-03   2.18984472e+00   -3.08282450e-01  7.70927141e-01   
7593    2.95012520e-03   2.18920049e+00   -3.08268741e-01  7.47992530e-01   
7594    2.95012749e-03   2.18838802e+00   -3.08255033e-01  7.25057918e-01   
7595    2.95012979e-03   2.18738992e+00   -3.08241324e-01  7.02123306e-01   
7596    2.95013208e-03   2.18618947e+00   -3.08227616e-01  6.79188694e-01   
7597    2.95013437e-03   2.18477065e+00   -3.08213907e-01  6.56254082e-01   
7598    2.95013667e-03   2.18311819e+00   -3.08200198e-01  6.33319471e-01   
7599    2.95013896e-03   2.18121756e+00   -3.08186489e-01  6.10384859e-01   
7600    2.95014355e-03   2.17631948e+00   -3.08159072e-01  5.64515635e-01   
7601    2.95014814e-03   2.17023254e+00   -3.08131653e-01  5.18646412e-01   
7602    2.95015272e-03   2.16287653e+00   -3.08104235e-01  4.72777188e-01   
7603    2.95015731e-03   2.15418276e+00   -3.08076817e-01  4.26907964e-01   
7604    2.95016648e-03   2.13106338e+00   -3.08021979e-01  3.35169517e-01   
7605    2.95017566e-03   2.10198243e+00   -3.07967140e-01  2.43431070e-01   
7606    2.95018483e-03   2.06684276e+00   -3.07912300e-01  1.51692623e-01   
7607    2.95019400e-03   2.02566143e+00   -3.07857459e-01  5.99541755e-02   
7608    2.95020000e-03   1.99619104e+00   -3.07821618e-01  1.30681300e-12   
7609    2.95020917e-03   1.94587440e+00   -3.07766775e-01  0.00000000e+00   
